Strng:lier<count> Count:1<count> Probability:0.13488372
Strng:replying<count> Count:1<count> Probability:0.51428574
Strng:evacuating<count> Count:1<count> Probability:0.5
Strng:news<count> Count:1<count> Probability:0.12192724
Strng:pain<count> Count:1<count> Probability:0.1621271
Strng:election<count> Count:1<count> Probability:0.14049587
Strng:locking<count> Count:1<count> Probability:0.16666667
Strng:technology<count> Count:1<count> Probability:0.1588785
Strng:editing<count> Count:1<count> Probability:0.29032257
Strng:money<count> Count:1<count> Probability:0.136
Strng:finance<count> Count:1<count> Probability:0.18367347
Strng:studyhall<count> Count:1<count> Probability:0.33333334
Strng:pets<count> Count:1<count> Probability:0.14285715
Strng:guns<count> Count:1<count> Probability:0.0927835
Strng:loosing<count> Count:1<count> Probability:0.13636364
Strng:celebrities<count> Count:1<count> Probability:0.08695652
Strng:competition<count> Count:1<count> Probability:0.18181819
Strng:consistency<count> Count:1<count> Probability:0.54545456
Strng:merchandising<count> Count:1<count> Probability:0.5
Strng:roommates<count> Count:1<count> Probability:0.4047619
Strng:bumping<count> Count:1<count> Probability:0.27272728
Strng:problem<count> Count:1<count> Probability:0.23662551
Strng:bullshitters<count> Count:1<count> Probability:1.0
Strng:review<count> Count:1<count> Probability:0.07166124
Strng:games<count> Count:1<count> Probability:0.15078236
Strng:weather<count> Count:1<count> Probability:0.32011747
Strng:laws<count> Count:1<count> Probability:0.14423077
Strng:linking<count> Count:1<count> Probability:0.11111111
Strng:dunnes<count> Count:1<count> Probability:0.5
Strng:busting<count> Count:1<count> Probability:0.5
Strng:breakfast<count> Count:1<count> Probability:0.20786516
Strng:asshole<count> Count:1<count> Probability:0.3529412
Strng:cops<count> Count:1<count> Probability:0.24358974
Strng:racing<count> Count:1<count> Probability:0.074074075
Strng:usair<count> Count:1<count> Probability:1.0
Strng:birds<count> Count:1<count> Probability:0.14444445
Strng:presentations<count> Count:1<count> Probability:0.33333334
Strng:substitute<count> Count:1<count> Probability:0.23529412
Strng:vday<count> Count:1<count> Probability:0.6666667
Strng:fundraising<count> Count:1<count> Probability:0.33333334
Strng:sewing<count> Count:1<count> Probability:0.33333334
Strng:dm's<count> Count:1<count> Probability:0.27272728
Strng:power<count> Count:1<count> Probability:0.17843138
Strng:hockey<count> Count:1<count> Probability:0.17073171
Strng:tornado<count> Count:1<count> Probability:0.84210527
Strng:photoshoots<count> Count:1<count> Probability:0.5
Strng:drying<count> Count:1<count> Probability:0.25
Strng:cutting<count> Count:1<count> Probability:0.13235295
Strng:sliding<count> Count:1<count> Probability:0.25
Strng:hospitals<count> Count:1<count> Probability:0.29411766
Strng:dad<count> Count:1<count> Probability:0.25903615
Strng:adverts<count> Count:1<count> Probability:0.29411766
Strng:growing<count> Count:1<count> Probability:0.0661157
Strng:answering<count> Count:1<count> Probability:0.41304347
Strng:pharmacology<count> Count:1<count> Probability:0.75
Strng:should<count> Count:1<count> Probability:0.19942787
Strng:justice<count> Count:1<count> Probability:0.093023255
Strng:affair<count> Count:1<count> Probability:0.09677419
Strng:climbing<count> Count:1<count> Probability:0.125
Strng:housework<count> Count:1<count> Probability:0.5
Strng:day<count> Count:1<count> Probability:0.3034688
Strng:stressing<count> Count:1<count> Probability:0.10526316
Strng:skool<count> Count:1<count> Probability:0.04
Strng:tendon<count> Count:1<count> Probability:0.4
Strng:nutrition<count> Count:1<count> Probability:0.23076923
Strng:transfer<count> Count:1<count> Probability:0.47619048
Strng:note<count> Count:1<count> Probability:0.23785166
Strng:pretending<count> Count:1<count> Probability:0.11111111
Strng:confessions<count> Count:1<count> Probability:0.05882353
Strng:conversations<count> Count:1<count> Probability:0.3814433
Strng:takin<count> Count:1<count> Probability:0.2530675
Strng:paper<count> Count:1<count> Probability:0.25342464
Strng:hospital<count> Count:1<count> Probability:0.2793296
Strng:nose<count> Count:1<count> Probability:0.2804878
Strng:orientation<count> Count:1<count> Probability:0.52
Strng:stories<count> Count:1<count> Probability:0.13114753
Strng:charging<count> Count:1<count> Probability:0.20588236
Strng:match<count> Count:1<count> Probability:0.16949153
Strng:prawn<count> Count:1<count> Probability:0.5
Strng:clothes<count> Count:1<count> Probability:0.16883117
Strng:attention<count> Count:1<count> Probability:0.16487455
Strng:cigs<count> Count:1<count> Probability:0.44444445
Strng:flights<count> Count:1<count> Probability:0.24324325
Strng:chatting<count> Count:1<count> Probability:0.1724138
Strng:apartment<count> Count:1<count> Probability:0.28846154
Strng:rednecks<count> Count:1<count> Probability:0.33333334
Strng:customer<count> Count:1<count> Probability:0.37037036
